,left,right,top,bottom,Name,height,width
1856,632,1287,16,1903,epiphone-es-339-cherry-gibson-inspired,1887,655
1857,664,1255,16,1903,friedman-noho-trans-red,1887,591
1858,664,1255,0,1919,jackson-american-series-soloist-sl3-gloss-black,1919,591
1859,648,1271,8,1911,squier-contemporary-stratocaster-special-hh-gmtlmet,1903,623
1860,672,1247,0,1919,jackson-slat7p-ht-ms-sbb,1919,575
1861,656,1263,8,1911,charvel-pro-mod-dk-24-2pt-nat-mah,1903,607
1862,352,607,88,871,slick-sl-59-tvy,783,255
1863,656,1263,16,1903,ibanez-rg350dxz-wh,1887,607
1864,344,623,64,890,slick-sl-60-ba,826,279
1865,656,1255,8,1911,schecter-sun-valley-fr-s-gr,1903,599
1866,664,1271,48,1887,duesenberg-starplayer-tv-dtv-gt,1839,607
1867,600,1319,8,1911,d-angelico-deluxe-dc-le-sap,1903,719
1868,656,1263,0,1919,ibanez-s561-sfm,1919,607
1869,648,1263,16,1903,schecter-damien-platinum-6-fr,1887,615
1870,656,1255,8,1911,schecter-sls-elite-c-1-fr-black-fade-burst-lefthand,1903,599
1871,360,602,72,882,schecter-hellraiser-c-vi-bch,810,242
1872,0,623,8,959,heritage-custom-shop-core-collection-h-150-aged-tsb,951,623
1873,648,1263,8,1911,fender-jeff-beck-stratocaster-owh,1903,615
1874,664,1255,8,1911,schecter-sls-elite-c-1-fr-antique-fade-burst,1903,591
1875,648,1271,0,1919,charvel-pro-mod-san-dimas-style-1-hh-fr-m-qm,1919,623
1876,656,1255,0,1919,ibanez-az47p1qm-bib,1919,599
1877,648,1255,8,1903,schecter-silver-mountain-c-1-fr-s-bm,1895,607
1878,640,1279,0,1919,fender-american-performer-jazzmaster-rw-vwt,1919,639
1879,584,1327,8,1903,jackson-king-v-js32-mad,1895,743
1880,648,1271,8,1919,jackson-mj-series-dinky-dkr-snow-white,1911,623
1881,664,1247,8,1911,fender-vintera-60-s-mustang-3ts,1903,583
1882,117,362,0,479,danelectro-doubleneck-db-612-blk,479,245
1883,584,1335,0,1919,hagstrom-super-viking-wild-cherry-transparent-flame,1919,751
1884,624,1295,8,1911,gretsch-guitars-streamliner-g2215-p90-jr-jet,1903,671
1885,656,1263,16,1903,ibanez-ps60-bk-paul-stanley,1887,607
1886,648,1271,8,1911,evh-5150-dlx-aqua-burst,1903,623
1887,656,1263,16,1903,schecter-c-6-pro-aqb,1887,607
1888,632,1287,8,1911,gretsch-guitars-g2210-streamliner-jr-jet-gun-metal,1903,655
1889,664,1271,16,1903,duesenberg-senior-black,1887,607
1890,632,1287,24,1903,prs-se-mccarty-594-singelecut-standard-vintage-cherry,1879,655
1891,640,1271,8,1911,duesenberg-starplayer-deluxe-bk,1903,631
1892,584,1335,0,1919,jackson-pro-king-v-kvtmg-snow-white,1919,751
1893,320,639,0,951,harmony-standard-series-rebel-burgundy-10149882,951,319
1894,640,1279,0,1919,fender-american-ultra-jazzmaster-rw-ultrbst,1919,639
1895,592,1327,16,1903,d-angelico-deluxe-59-sh,1887,735
1896,619,1300,0,1919,ibanez-artist-ar520h-bk,1919,681
1897,656,1263,16,1903,schecter-reaper-6-custom-gw,1887,607
1898,632,1287,0,1919,gretsch-guitars-electromatic-g5222-double-ocean-turquoise,1919,655
1899,640,1287,0,1917,esp-e-ii-horizon-fr-rdb,1917,647
1900,616,1303,0,1919,yamaha-revstar-rse20swb-swift-blue-10146163,1919,687
1901,656,1263,0,1919,fender-eric-johnson-stratocaster-wbl,1919,607
1902,328,639,8,959,harmony-standard-series-jupiter-champagne,951,311
1903,664,1255,8,1903,ibanez-signature-jbbm30-bkl-jb-brubaker,1895,591
1904,648,1271,0,1919,fender-aerodyne-special-stratocaster-cab,1919,623
1905,648,1271,8,1911,schecter-aaron-marshall-am-6-tremolo-arctic-jade,1903,623
1906,640,1279,8,1911,fender-american-ultra-strat-hss-mn-arp,1903,639
1907,328,637,0,959,esp-ltd-mh-230qm-stbcsb,959,309
1908,648,1279,8,1911,squier-40th-anniversary-vintage-edition-telecaster-sdkr,1903,631
1909,320,639,0,958,gibson-les-paul-classic-heritage-cherry-sunburst-10113956,958,319
1910,592,1319,8,1903,gretsch-guitars-streamliner-g2420t-rb,1895,727
1911,312,650,8,951,esp-eclipse-custom-blue-liquid-metal,943,338
1912,664,1255,8,1911,ibanez-signature-atz100-andy-timmons-sbt,1903,591
1913,656,1263,8,1911,charvel-pro-mod-dk-24-ht-hh-sbk,1903,607
1914,640,1279,0,1919,fender-american-pro-ii-jazzmaster-mn-mbl,1919,639
1915,152,327,0,479,danelectro-59-m-modified,479,175
1916,656,1255,8,1903,jackson-js-series-dinky-arch-top-js22-mbl,1895,599
1917,640,1279,8,1911,fender-noventa-jazzmaster-mn-sfg-10149761,1903,639
1918,600,1319,8,1911,gretsch-guitars-electromatic-g5622-emtc-cb-dc-bristol-fog,1903,719
1919,600,1319,8,1903,gretsch-guitars-g6636t-players-edition-falcon-blk,1895,719
1920,640,1271,8,1911,fender-player-telecaster-mn-btb,1903,631
1921,648,1271,8,1911,fender-american-professional-ii-tele-dlx-rw-dk-nit-b-stock,1903,623
1922,656,1263,8,1911,jackson-x-series-slxdx-satin-white-swirl,1903,607
1923,288,679,8,951,guild-a-150-savoy-special-scw,943,391
1924,664,1255,0,1919,jackson-js32q-dka-tpb,1919,591
1925,600,1319,0,1911,squier-classic-vibe-starcaster-3ts,1911,719
1926,648,1271,16,1911,haar-traditional-s-sherwood-green,1895,623
1927,664,1255,8,1911,schecter-sls-elite-c-7-bfb,1903,591
1928,616,1295,0,1919,gretsch-guitars-electromatic-g5232t-double-jet-ft-fairlane-blue,1919,679
1929,664,1255,8,1911,schecter-hellraiser-hybrid-c-7-tbb,1903,591
1930,336,631,8,959,schecter-omen-8-wsn,951,295
1931,288,671,8,951,esp-ltd-arrow-401-blk-10129846,943,383
1932,328,639,8,951,suhr-modern-pro-hsh-mn-bb,943,311
1933,640,1279,0,1919,yamaha-pacifica-112v-ovs-10132194,1919,639
1934,656,1255,16,1895,gibson-custom-shop-63-sg-special-reissue-vos-10151741,1879,599
1935,672,1255,16,1903,ormsby-gti-s-hype-7-opeline-blue-b-stock,1887,583
1936,656,1263,0,1919,ibanez-gio-grg121sp-bmc,1919,607
1937,616,1303,8,1911,d-angelico-deluxe-mini-dc-sh,1903,687
1938,640,1287,16,1903,prs-s2-mccarty-594-singlecut-ev,1887,647
1939,312,647,8,951,jackson-rhoads-rrx24-gbk,943,335
1940,320,639,8,951,duesenberg-alliance-jeff-darosa,943,319
1941,584,1335,8,1911,hagstrom-tremar-viking-deluxe-wct,1903,751
1942,648,1271,24,1895,gibson-1957-les-paul-reissue-murphy-lab-10145839,1871,623
1943,352,612,56,903,ibanez-prestige-rgdr4327-ntf,847,260
1944,608,1311,8,1911,sterling-by-music-man-sub-stingray-sr30-guitar-daphne-blue,1903,703
1945,648,1255,8,1895,jackson-js-42-dinky-dkm-ht,1887,607
1946,656,1271,16,1903,duesenberg-senior-blonde,1887,615
1947,648,1271,8,1911,schecter-omen-elite-6-char,1903,623
1948,592,1327,8,1919,d-angelico-excel-dc-tour-collection-slate-blue,1911,735
1949,640,1279,8,1911,schecter-blackjack-solo-ii-gblk,1903,639
1950,320,639,0,959,yamaha-pacifica-212v-qm-tbl,959,319
1951,592,1319,0,1911,ibanez-artcore-af95-bs,1911,727
1952,648,1271,8,1911,squier-fsr-classic-vibe-70-s-strat-fsr-snb-limited,1903,623
1953,664,1247,24,1911,fender-player-offset-duo-sonic-hs-ssb,1887,583
1954,640,1279,8,1911,d-angelico-deluxe-atlantic-mwl,1903,639
1955,648,1263,16,1903,fender-custom-shop-1959-journeyman-relic-stratocaster-10131075,1887,615
1956,616,1303,8,1911,d-angelico-excel-dc-tour-collection-solid-wine-10152233,1903,687
1957,648,1271,8,1911,fender-vintera-50-s-strat-mod-2tsb-10150675,1903,623
1958,322,623,72,890,esp-usa-eclipse-fm-bh-cb-sd,818,301
1959,664,1255,16,1903,charvel-pro-mod-dk24-hh-2pt-cm-stnbgymst,1887,591
1960,664,1255,8,1911,gretsch-guitars-g5260-emtc-jet-bari-jde-gry,1903,591
1961,320,631,8,951,vintage-vs63vw,943,311
1962,328,631,0,959,stagg-silveray-custom-deluxe-fbk,959,303
1963,648,1271,0,1919,fender-gold-foil-telecaster-eb-cab,1919,623
1964,312,655,0,959,esp-eclipse-40th-anniversary-see-thru-black-sunburst,959,343
1965,280,671,8,959,schecter-ravendark-v-fr-gbsps,951,391
1966,312,647,8,951,esp-ltd-ec-1001-t-ctm,943,335
1967,304,655,8,951,eastman-t185mx-classic-thinline,943,351
1968,656,1263,0,1919,ibanez-iron-label-rgrtb621-bkf,1919,607
1969,376,583,176,783,epiphone-les-paul-classic-honey-burst,607,207
1970,624,1295,0,1919,gretsch-guitars-g6229t-sparkle-jet-champagne-sparkle,1919,671
1971,648,1271,8,1911,fender-70th-anniversary-esquire-sfg,1903,623
1972,312,631,0,959,gibson-60th-anniversary-1961-sg-les-paul-standard-reissue-10140939,959,319
1973,648,1279,8,1911,squier-classic-vibe-70s-tele-custom-3ts,1903,631
1974,656,1263,0,1919,charvel-pro-mod-san-dimas-2h-fr-sw,1919,607
1975,640,1263,8,1895,evh-striped-series-5150-r-b-w,1887,623
1976,320,631,0,959,gibson-les-paul-tribute-satin-tobacco-burst,959,311
1977,584,1327,16,1903,nik-huber-rietbergen-faded-sunburst,1887,743
1978,616,1303,0,1919,ibanez-artcore-am53-tf,1919,687
1979,648,1271,8,1911,fender-american-ultra-luxe-stratocaster-mn-prb,1903,623
1980,344,615,56,895,ibanez-prestige-rg5320-csw,839,271
1981,664,1255,8,1911,fender-player-offset-duo-sonic-dsd,1903,591
1982,648,1263,8,1911,schecter-c-6-plus-obb,1903,615
1983,320,638,0,959,g-l-fullerton-deluxe-legacy-bld,959,318
1984,624,1295,8,1911,gretsch-guitars-streamliner-g2215-p90-jr-jet-mnt,1903,671
1985,640,1271,0,1919,gretsch-guitars-guitars-g6129t-89-vintage-select-sparkle-jet-ssp,1919,631
1986,640,1279,5,1911,eastman-sb57-bk,1906,639
1987,320,639,0,959,g-l-tribute-asat-classic-eb,959,319
1988,304,655,0,959,esp-ltd-viper-1000-stpsb,959,351
1989,632,1279,0,1911,fender-player-jaguar-pf-capri-orange,1911,647
1990,608,1310,0,1919,duesenberg-starplayer-tv-nb,1919,702
1991,640,1279,16,1911,gibson-60th-anniversary-1961-sg-custom-reissue-10146891,1895,639
1992,328,634,8,951,ibanez-rg550-dy-genesis-collection,943,306
1993,616,1303,0,1919,jackson-x-series-rhoads-rrx24-winter-camo,1919,687
1994,664,1255,16,1903,ibanez-azs2209h-tfb-prestige,1887,591
1995,648,1271,16,1903,redwood-t-style-classic-mn-bsb-ash,1887,623
1996,640,1279,8,1911,sterling-by-music-man-john-petrucci-jp15-7-flame-maple-top-trans-black,1903,639
1997,608,1311,0,1919,ibanez-q52pb-abs,1919,703
1998,650,1278,0,1919,esp-e-ii-horizon-fr-ii-stbcsb,1919,628
1999,328,642,0,951,ibanez-gio-grx70qa-tbb,951,314
2000,616,1303,0,1919,yamaha-revstar-rsp20xrbc-rusty-brass-charcoal,1919,687
2001,648,1263,8,1911,fender-jimi-hendrix-stratocaster-mn-3ts,1903,615
2002,656,1255,1,1911,ibanez-axion-label-s671alb-bab,1910,599
2003,648,1271,0,1919,fender-american-performer-strat-mn-hss-ssfg,1919,623
2004,312,639,8,951,prs-se-santana-singlecut-trem-eg,943,327
2005,664,1255,8,1903,jackson-dinky-js12-mrd-10112464,1895,591
2006,632,1287,8,1911,sterling-by-music-man-cutlass-sss-tlb,1903,655
2007,320,639,0,959,yamaha-pacifica-212v-qm-cmb,959,319
2008,632,1287,8,1911,ibanez-artist-ar420-vls,1903,655
2009,384,575,176,783,epiphone-les-paul-prophecy-black-aged,607,191
2010,648,1271,8,1911,squier-classic-vibe-70s-stratocaster-hss-blk,1903,623
2011,344,615,80,879,slick-sl-57-ba,799,271
2012,592,1327,8,1911,squier-affinity-starcaster-mn-blk,1903,735
2013,648,1279,0,1911,fender-signature-tele-brent-mason-primer-grey,1911,631
2014,296,671,8,951,guild-starfire-iv-st-nt,943,375
2015,632,1287,0,1919,d-angelico-premier-brighton-ice-blue-metallic,1919,655
2016,648,1263,8,1903,prs-se-mark-holcomb-hbb-10151260,1895,615
2017,656,1263,8,1903,ibanez-gio-grg121dx-bkf,1895,607
2018,648,1271,8,1911,fender-chrissie-hynde-telecaster,1903,623
2019,576,1335,8,1911,hagstrom-fantomen-custom-blk,1903,759
2020,648,1271,0,1919,squier-40th-anniversary-vintage-edition-stratocaster-ssfg,1919,623
2021,288,639,8,951,schecter-e-1-fr-s,943,351
2022,592,1335,8,1903,nik-huber-rietbergen-translucent-green,1895,743
2023,640,1287,16,1903,prs-custom-24-mccarty-tobacco-sunburst,1887,647
2024,640,1279,0,1919,yamaha-pacifica-612-vii-fm-matte-silk-blue,1919,639
2025,664,1255,8,1911,ibanez-axion-label-rg60als-bam,1903,591
2026,664,1255,16,1903,schecter-hellraiser-hybrid-c-7-uvl,1887,591
2027,600,1319,8,1911,squier-contemporary-active-starcaster-flt-blk,1903,719
2028,640,1279,0,1911,gretsch-guitars-g6228t-jet-players-edition-dcm,1911,639
2029,762,1143,16,1903,duesenberg-alamo-multibender-lapsteel,1887,381
2030,632,1287,8,1911,gretsch-guitars-g2210-streamliner-jr-jet-vintage-white,1903,655
2031,656,1263,8,1911,schecter-hellraiser-hybrid-c-1-tbb,1903,607
2032,344,607,72,879,esp-usa-m-ii-fr-fm-e-stbc-emg,807,263
2033,317,641,0,959,esp-ltd-eclipse-87-nt-pw,959,324
2034,328,631,0,959,esp-ltd-m-7b-ht-black-metal-blks,959,303
2035,320,639,0,951,yamaha-pacifica-012-bl,951,319
2036,320,639,8,951,sandberg-california-st-ii-hca-3tsb-pff,943,319
2037,664,1255,8,1911,ibanez-prestige-rg5320c-pw,1903,591
2038,656,1255,24,1895,epiphone-prophecy-sg-black-aged,1871,599
2039,648,1271,16,1903,haar-traditional-s-aged-fiesta-red-kloppmann-hsh,1887,623
2040,656,1263,16,1903,haar-traditional-s-black,1887,607
2041,608,1311,8,1911,ibanez-artcore-as73g-bkf,1903,703
2042,648,1271,8,1911,squier-contemporary-stratocaster-special-ht-pwht,1903,623
2043,662,1255,0,1919,ibanez-rga742fm-tgf,1919,593
2044,592,1327,8,1909,d-angelico-excel-59-vnat,1901,735
2045,648,1263,8,1911,schecter-demon-6-absn-10117529,1903,615
2046,288,671,24,943,hagstrom-hl-550,919,383
2047,640,1279,16,1903,yamaha-pacifica-112v-yns,1887,639
2048,648,1271,8,1911,fender-american-professional-ii-telecaster-rw-owh,1903,623
2049,314,639,0,951,gretsch-guitars-g6129t-ft-players-edition-jet-bt-slv,951,325
2050,648,1271,0,1919,fender-jv-modified-50s-telecaster-white-blonde-mn,1919,623
2051,616,1295,48,1911,d-angelico-premier-ss-fr,1863,679
2052,616,1303,8,1911,d-angelico-deluxe-ss-stw,1903,687
2053,648,1271,0,1919,charvel-pro-mod-san-dimas-style-1-hss-platinum-pearl,1919,623
2054,656,1263,8,1911,jackson-js32q-dka-ht-trans-green-burst,1903,607
2055,320,631,0,951,esp-ltd-h3-1000fm-stpsb,951,311
2056,664,1255,0,1919,ibanez-azs2200-mgr,1919,591
2057,320,639,0,959,yamaha-pacifica-112j-bl,959,319
2058,656,1263,8,1911,ibanez-signature-jemjrl-wh-steve-vai-lefthand,1903,607
2059,600,1311,8,1903,jackson-king-v-js32t-fr,1895,711
2060,648,1271,8,1911,fender-noventa-strat-mn-dpb-10147643,1903,623
2061,648,1271,8,1911,charvel-pro-mod-san-dimas-style-1-hss-ht-e-sassafras,1903,623
2062,320,631,0,951,schecter-c-6-plus,951,311
2063,656,1255,8,1911,jackson-pro-dk-modern-ash-fr6-bk-wht,1903,599
2064,656,1263,8,1911,schecter-c-7-sls-evil-twin,1903,607
2065,624,1287,8,1903,gretsch-guitars-g6659tfm-player-s-edition-broadkaster-jr-cb-bbn,1895,663
2066,648,1271,0,1919,gretsch-guitars-g6134tfm-nh-nigel-hendroff-sign-penguin-dmf,1919,623
2067,312,647,5,951,ibanez-gax30-tcr,946,335
2068,656,1263,0,1919,jackson-x-series-soloist-slx-dx-red-crystal,1919,607
2069,672,1247,8,1911,ibanez-jbm27-jake-bowen,1903,575
2070,328,634,8,951,ibanez-prestige-rgr652ahbf-wk,943,306
2071,320,639,8,951,esp-ltd-ec-1000-et-qm-dbsb,943,319
2072,352,610,56,903,ibanez-prestige-rg2027xl-dtb,847,258
2073,632,1287,8,1911,gretsch-guitars-streamliner-g2217-jr-jet-club-bt-ibm,1903,655
2074,632,1279,0,1911,evh-wolfgang-special-gloss-black,1911,647
2075,648,1271,8,1911,evh-5150-standard-stealth-black,1903,623
2076,632,1279,0,1911,evh-wolfgang-standard-qm-northern-lights,1911,647
2077,656,1263,0,1919,charvel-pro-mod-san-dimas-sc1-satin-shell-pink,1919,607
2078,360,599,176,783,gibson-es-335-satin-vintage-burst-10151735,607,239
2079,320,631,8,959,esp-ltd-eclipse-87-blk,951,311
2080,640,1279,8,1911,sterling-by-music-man-cutlass-hss-vcr,1903,639
2081,664,1255,0,1919,ibanez-axion-label-rgd61ala-mtr,1919,591
2082,640,1279,8,1911,evh-5150-standard-ice-blue-metallic,1903,639
2083,656,1255,8,1903,schecter-silver-mountain-c-7-multiscale-toxic-venom,1895,599
2084,328,631,0,951,ibanez-prestige-az2204-icm,951,303
2085,664,1255,0,1919,squier-bullet-mustang-hh-sng,1919,591
2086,656,1263,0,1919,evh-striped-series-by,1919,607
2087,624,1295,8,1911,evh-wolfgang-standard-strryker-red,1903,671
2088,640,1287,8,1911,d-angelico-deluxe-atlantic-le-sap,1903,647
2089,269,695,0,959,danelectro-59m-spruce-f-hole-10084640,959,426
2090,640,1271,16,1903,epiphone-les-paul-studio-smokehouse-burst,1887,631
2091,608,1303,1,1911,jackson-warrior-js32t-nat,1910,695
2092,328,639,8,951,godin-stadium-ht-matte-black-mn,943,311
2093,328,631,0,951,jackson-pro-series-sl2-mick-thomson-blk,951,303
2094,664,1255,8,1917,schecter-sun-valley-fr-lambo-orange,1909,591
2095,640,1287,0,1919,esp-ltd-jm-ii-josh-middleton-signature,1919,647
2096,296,663,8,951,hagstrom-fantomen-wht,943,367
2097,648,1271,8,1911,fender-american-professional-ii-telecaster-mn-blk,1903,623
2098,648,1271,8,1911,squier-contemporary-stratocaster-special-ht-ssmet,1903,623
2099,320,607,24,935,epiphone-1961-les-paul-sg-standard,911,287
2100,640,1279,8,1911,gretsch-guitars-g5655t-cb-jr-dcm,1903,639
2101,736,1127,16,1911,duesenberg-fairytale-lapsteel-goldburst,1895,391
2102,644,1279,0,1915,esp-ltd-m-201-ht-black-satin,1915,635
2103,280,663,8,951,godin-5th-avenue-cw-kingpin-ii-p90-cb,943,383
2104,640,1279,16,1895,maybach-lester-wild-cherry-59-aged,1879,639
2105,368,591,176,783,epiphone-dot-es-335-frtb-inspired-by-gibson,607,223
2106,320,639,8,951,sandberg-california-st-ii-fiesta-red-hca,943,319
2107,320,639,0,951,danelectro-59-m-nos-modified-10082584,951,319
2108,648,1271,0,1919,evh-striped-series-frankie-r-w-b,1919,623
2109,640,1279,8,1911,fender-player-jazzmaster-pf-pwt,1903,639
2110,368,591,176,783,epiphone-flying-v-ebony,607,223
2111,608,1303,8,1911,jackson-rhoads-rr24x-woodland-camo,1903,695
2112,640,1279,8,1911,fender-roadworn-vintera-50s-tele-maple-sbl,1903,639
2113,648,1271,8,1911,fender-vintera-50-s-tele-mod-sfg,1903,623
2114,656,1263,8,1911,schecter-pt-special-candy-apple-red,1903,607
2115,640,1279,8,1911,gretsch-guitars-electromatic-g5655t-cb-center-block-jr-agrn,1903,639
2116,656,1271,16,1903,haar-traditional-s-lake-placid-blue-10147317,1887,615
2117,656,1263,8,1911,jackson-pro-soloist-sl2p-black-burst,1903,607
2118,648,1271,0,1919,squier-classic-vibe-60s-tele-thinline-sonic-blue-10151060,1919,623
2119,640,1279,8,1903,prs-se-custom-24-bgs,1895,639
2120,600,1311,8,1903,jackson-randy-rhoads-js32t-sw-bk,1895,711
2121,664,1247,0,1919,ibanez-mm7-tab-martin-miller-signature,1919,583
2122,640,1279,8,1911,sterling-by-music-man-john-petrucci-jp15-7-trans-black-satin,1903,639
2123,656,1263,8,1919,schecter-keith-merrow-km-7-mk-iii-artist-trans-black-burst,1911,607
2124,325,639,0,959,esp-ltd-mh-230qm-stbksb,959,314
2125,587,1327,24,1903,epiphone-casino-worn-10139313,1879,740
2126,640,1287,16,1903,esp-frx-liquid-metal-blue,1887,647
2127,328,647,0,954,ibanez-rg370ahmz-bmt,954,319
2128,280,679,8,951,esp-e-ii-arrow-nt-sw,943,399
2129,584,1335,8,1911,hagstrom-viking-transparent-cherry,1903,751
2130,632,1278,8,1911,schecter-synyster-gates-custom,1903,646
2131,296,663,16,943,hagstrom-tremar-viking-deluxe-blk,927,367
2132,648,1271,8,1911,fender-american-professional-ii-stratocaster-hss-mn-shp,1903,623
2133,648,1271,8,1911,fender-signature-robert-cray-standard,1903,623
2134,632,1287,8,1911,sterling-by-music-man-cutlass-ct30sss-fiesta-red,1903,655
2135,640,1279,0,1919,ibanez-yy20-ocs-yvette-young,1919,639
2136,648,1271,8,1911,fender-vintera-60-s-strat-mod-bgm,1903,623
2137,0,959,0,959,heritage-standard-h-150-dirty-lemon-burst,959,959
2138,656,1255,24,1895,ibanez-s521-mol,1871,599
2139,664,1263,24,1903,ormsby-gti-s-hype-6-opeline-blue-b-stock,1879,599
2140,313,647,0,959,esp-ltd-viper-201b-blk-black,959,334
2141,632,1287,16,1911,nik-huber-orca-59-tobacco-sunburst,1895,655
2142,584,1335,8,1911,hagstrom-fantomen-custom-white-gloss,1903,751
2143,640,1279,16,1911,duesenberg-starplayer-tv-bk-10149257,1895,639
2144,320,647,0,959,gretsch-guitars-g5425-jet-club-blk,959,327
2145,648,1271,8,1911,schecter-retro-c-1-e-a-cat-s-eye,1903,623
2146,656,1263,8,1919,ibanez-rg421ex-bkf,1911,607
2147,312,639,8,951,danelectro-64xt-vc,943,327
2148,640,1279,16,1911,gibson-60th-anniversary-1961-sg-custom-reissue,1895,639
2149,656,1263,8,1911,caparison-horus-m3-ef-ll,1903,607
2150,600,1319,16,1911,ibanez-signature-jsm20-bkl-john-scofield,1895,719
2151,616,1303,24,1895,prs-se-hollowbody-ii-tricolor-sunburst,1871,687
2152,648,1271,24,1895,gibson-1957-les-paul-reissue-murphy-lab-10145656,1871,623
2153,656,1255,8,1911,squier-fsr-classic-vibe-60-s-mustang-fsr-lpb,1903,599
2154,656,1271,32,1895,gibson-custom-shop-1959-les-paul-standard-ultraheavyaged-10152221,1863,615
2155,300,663,136,823,danelectro-59m-spruce-f-hole-10084642,687,363
2156,640,1279,8,1911,sterling-by-music-man-john-petrucci-jp60-stealth-black,1903,639
2157,648,1271,16,1911,esp-p-snapper-ctm-maple-drift-wood-burner-satin,1895,623
2158,352,599,103,855,vintage-v52bs,752,247
2159,640,1287,8,1906,jackson-x-series-mm-dominiontr-blu,1898,647
2160,640,1279,8,1911,sterling-by-music-man-cutlass-hss-dc,1903,639
2161,656,1263,8,1911,jackson-soloist-slx-m-snow-white,1903,607
2162,616,1303,24,1895,prs-se-hollowbody-ii-tricolor-sunburst-10148963,1871,687
2163,640,1290,2,1911,esp-ltd-eclipse-87-rbcrk-10134129,1909,650
2164,672,1255,8,1903,schecter-keith-merrow-km-7-mk-iii-standard-tbb,1895,583
2165,648,1279,16,1903,haar-traditional-t-deluxe-10134900,1887,631
2166,640,1279,16,1903,prs-s2-custom-24-msb,1887,639
2167,648,1271,8,1911,fender-noventa-strat-mn-sfg,1903,623
2168,328,631,0,959,ibanez-rg565-vk,959,303
2169,648,1263,8,1903,squier-bullet-fat-strat-rw-bsb-10104190,1895,615
2170,600,1316,0,1911,squier-classic-vibe-starcaster-nat,1911,716
2171,664,1255,16,1911,ibanez-azs2200-bk-prestige,1895,591
2172,298,661,0,959,ibanez-artcore-as53-tkf-10128988,959,363
2173,640,1279,8,1911,fender-parallel-universe-ii-tele-magico-sfg-transp,1903,639
2174,375,583,188,771,godin-session-ht-trans-cream-rn,583,208
2175,656,1263,16,1895,schecter-kenny-hickey-c-1-ex-s,1879,607
2176,648,1271,0,1911,fender-american-performer-tele-hum-rw-aub,1911,623
2177,632,1287,16,1903,nik-huber-orca-bernie-marsden-signature,1887,655
2178,600,1311,0,1911,gretsch-guitars-electromatic-g5622t-emtc-cb-dc-dcm,1911,711
2179,648,1271,0,1919,charvel-pro-mod-socal-style-1-fr-e-satin-primer-grey,1919,623
2180,640,1298,8,1903,prs-se-zach-myers-594-myers-blue,1895,658
2181,648,1263,8,1903,schecter-reaper-6-sib,1895,615
2182,328,639,0,951,slick-sl-54-m-bk,951,311
2183,640,1279,0,1919,yamaha-pacifica-112vm-ib,1919,639
2184,307,652,0,959,duesenberg-starplayer-tv-bks,959,345
2185,592,1327,0,1919,ibanez-af95-da,1919,735
2186,328,631,8,951,guild-s-100-polara,943,303
2187,605,1314,0,1919,danelectro-59x-dark-red,1919,709
2188,648,1263,16,1903,schecter-blackjack-c-1-gblk,1887,615
2189,640,1271,8,1903,schecter-apocalypse-pt-red-reign,1895,631
2190,600,1319,8,1911,gretsch-guitars-electromatic-g5622t-emtc-cb-dc-single-barrel-burst,1903,719
2191,648,1271,8,1911,fender-custom-shop-58-stratocaster-relic,1903,623
2192,640,1271,8,1911,fender-american-performer-jazzmaster-rw-3tsb,1903,631
2193,318,645,0,959,esp-ltd-bb-600-qm-stblksbs-b-stock,959,327
2194,616,1303,0,1919,yamaha-revstar-rsp02tswb-swift-blue,1919,687
2195,632,1279,8,1909,gretsch-guitars-g2655t-cb-jr-phntm,1901,647
2196,608,1311,8,1911,schecter-sls-elite-e-1-afb,1903,703
2197,307,650,1,959,esp-ltd-viper-400-pnkbfd,958,343
2198,640,1279,8,1911,squier-contemporary-telecaster-rh-gunmetal-metallic,1903,639
2199,656,1263,8,1903,ibanez-gio-gsa60-wnf,1895,607
2200,640,1279,16,1903,prs-custom-24-black-goldburst-10143905,1887,639
2201,648,1263,16,1903,epiphone-les-paul-muse-wanderlust-metallic-green,1887,615
2202,648,1269,0,1911,jackson-monarkh-sc-js22-snow-whiite,1911,621
2203,648,1284,0,1903,duesenberg-alliance-joe-walsh-bk,1903,636
2204,648,1271,8,1911,jackson-usa-signature-adrian-smith-san-dimas-dk-swht-eb,1903,623
2205,640,1303,0,1911,jackson-rr-minion-js1x-satin-black,1911,663
2206,344,615,88,871,suhr-modern-satin-hsh-rw-ns,783,271
2207,344,607,88,871,slick-sl-57-m-sg,783,263
2208,656,1263,8,1903,schecter-c-1-apocalypse-rr,1895,607
2209,648,1271,0,1919,fender-american-vintage-ii-1975-telecaster-deluxe-3-tone,1919,623
2210,320,642,8,951,guild-s-200-t-bird-atb-b-stock,943,322
2211,656,1263,0,1919,ibanez-rg565-for,1919,607
2212,656,1255,0,1919,ibanez-az2203n-atq,1919,599
2213,328,634,8,951,esp-e-ii-m-ii-nt-hs-dbtsb,943,306
2214,648,1271,0,1919,charvel-satchel-signature-pro-mod-dk-22-satin-white-bengal,1919,623
2215,320,631,0,959,esp-ltd-h-1001frqm-vshfd,959,311
2216,592,1327,0,1919,hagstrom-super-viking-black-gloss,1919,735
2217,640,1279,8,1911,evh-wolfgang-standard-qm-black-fade,1903,639
2218,648,1271,8,1911,fender-american-professional-ii-stratocaster-hss-rw-owt,1903,623
2219,656,1271,16,1911,haar-traditional-s-aged-fiesta-red-kloppmann-deml-hss,1895,615
